timestamp,open,high,low,close,volume,symbol,timeframe
2024-01-02 10:21:00,16990.39,16991.88,16989.53,16990.75,125,MNQ,1m
2024-01-02 10:22:00,16990.75,16991.66,16989.09,16990.27,106,MNQ,1m
2024-01-02 10:23:00,16990.27,16991.01,16989.82,16990.51,105,MNQ,1m
2024-01-02 10:24:00,16990.51,16993.26,16989.81,16992.51,88,MNQ,1m
2024-01-02 10:25:00,16992.51,16994.8,16991.93,16994.28,134,MNQ,1m
2024-01-02 10:26:00,16994.28,16995.87,16993.52,16995.07,105,MNQ,1m
2024-01-02 10:27:00,16995.07,16996.64,16994.24,16995.49,145,MNQ,1m
2024-01-02 10:28:00,16995.49,16997.06,16994.9,16996.27,146,MNQ,1m
2024-01-02 10:29:00,16996.27,16996.86,16994.11,16994.83,96,MNQ,1m
2024-01-02 10:30:00,16994.83,16996.75,16994.15,16995.94,95,MNQ,1m
2024-01-02 10:31:00,16995.94,16996.99,16994.62,16995.56,135,MNQ,1m
2024-01-02 10:32:00,16995.56,16997.8,16994.81,16997.18,123,MNQ,1m
2024-01-02 10:33:00,16997.18,16998.32,16996.65,16997.48,110,MNQ,1m
2024-01-02 10:34:00,16997.48,16999.03,16996.21,16997.6,138,MNQ,1m
2024-01-02 10:35:00,16997.6,16998.33,16996.15,16996.58,120,MNQ,1m
2024-01-02 10:36:00,16996.58,16997.69,16995.27,16995.89,146,MNQ,1m
2024-01-02 10:37:00,16995.89,16996.15,16994.35,16995.11,98,MNQ,1m
2024-01-02 10:38:00,16995.11,16996.46,16993.17,16993.84,153,MNQ,1m
2024-01-02 10:39:00,16993.84,16994.62,16992.44,16992.8,151,MNQ,1m
2024-01-02 10:40:00,16992.8,16993.28,16990.52,16991.04,131,MNQ,1m
2024-01-02 10:41:00,16991.04,16994.78,16990.54,16993.25,115,MNQ,1m
2024-01-02 10:42:00,16993.25,16994.49,16992.26,16992.82,123,MNQ,1m
2024-01-02 10:43:00,16992.82,16993.81,16991.62,16992.53,111,MNQ,1m
2024-01-02 10:44:00,16992.53,16992.98,16991.34,16992.08,138,MNQ,1m
2024-01-02 10:45:00,16992.08,16992.94,16991.1,16991.76,114,MNQ,1m
2024-01-02 10:46:00,16991.76,16993.17,16990.87,16992.33,136,MNQ,1m
2024-01-02 10:47:00,16992.33,16993.2,16991.71,16992.4,147,MNQ,1m
2024-01-02 10:48:00,16992.4,16994.28,16991.07,16992.78,137,MNQ,1m
2024-01-02 10:49:00,16992.78,16995.56,16992.17,16994.66,119,MNQ,1m
2024-01-02 10:50:00,16994.66,16995.53,16992.41,16993.33,115,MNQ,1m
2024-01-02 10:51:00,16993.33,16994.36,16990.32,16991.23,161,MNQ,1m
2024-01-02 10:52:00,16991.23,16992.1,16989.08,16989.9,131,MNQ,1m
2024-01-02 10:53:00,16989.9,16990.67,16988.81,16989.54,161,MNQ,1m
2024-01-02 10:54:00,16989.54,16989.88,16988.8,16989.72,172,MNQ,1m
2024-01-02 10:55:00,16989.72,16990.8,16989.01,16989.93,166,MNQ,1m
2024-01-02 10:56:00,16989.93,16991.16,16987.4,16987.81,125,MNQ,1m
2024-01-02 10:57:00,16987.81,16989.56,16987.03,16988.84,142,MNQ,1m
2024-01-02 10:58:00,16988.84,16989.97,16986.63,16987.57,132,MNQ,1m
2024-01-02 10:59:00,16987.57,16990.74,16986.66,16989.64,136,MNQ,1m
2024-01-02 11:00:00,16989.64,16992.73,16988.92,16991.73,149,MNQ,1m
2024-01-02 11:01:00,16991.73,16992.42,16990.68,16991.8,160,MNQ,1m
2024-01-02 11:02:00,16991.8,16992.55,16989.28,16990.37,157,MNQ,1m
2024-01-02 11:03:00,16990.37,16992.52,16989.39,16991.26,164,MNQ,1m
2024-01-02 11:04:00,16991.26,16991.77,16988.7,16989.37,167,MNQ,1m
2024-01-02 11:05:00,16989.37,16992.13,16988.74,16991.17,133,MNQ,1m
2024-01-02 11:06:00,16991.17,16991.66,16989.31,16989.94,131,MNQ,1m
2024-01-02 11:07:00,16989.94,16991.39,16988.99,16990.3,142,MNQ,1m
2024-01-02 11:08:00,16990.3,16991.12,16986.63,16987.54,168,MNQ,1m
2024-01-02 11:09:00,16987.54,16989.74,16986.88,16989.46,160,MNQ,1m
2024-01-02 11:10:00,16989.46,16991.32,16988.57,16990.15,127,MNQ,1m
2024-01-02 11:11:00,16990.15,16991.81,16989.15,16991.15,88,MNQ,1m
2024-01-02 11:12:00,16991.15,16993.28,16990.29,16992.42,126,MNQ,1m
2024-01-02 11:13:00,16992.42,16993.18,16990.61,16991.37,136,MNQ,1m
2024-01-02 11:14:00,16991.37,16992.35,16990.6,16991.81,89,MNQ,1m
2024-01-02 11:15:00,16991.81,16994.19,16991.22,16993.57,141,MNQ,1m
2024-01-02 11:16:00,16993.57,16994.6,16992.44,16993.8,122,MNQ,1m
2024-01-02 11:17:00,16993.8,16995.82,16992.86,16994.81,115,MNQ,1m
2024-01-02 11:18:00,16994.81,16997.88,16993.6,16997.58,140,MNQ,1m
2024-01-02 11:19:00,16997.58,16998.41,16995.89,16997.01,127,MNQ,1m
2024-01-02 11:20:00,16997.01,16997.61,16996.0,16996.91,2984,MNQ,1m
2024-01-02 11:21:00,16996.91,16998.39,16996.47,16997.52,118,MNQ,1m
2024-01-02 11:22:00,16997.52,16998.2,16993.82,16994.73,94,MNQ,1m
2024-01-02 11:23:00,16994.73,16996.39,16993.74,16995.55,145,MNQ,1m
2024-01-02 11:24:00,16995.55,16996.43,16994.8,16995.81,145,MNQ,1m
2024-01-02 11:25:00,16995.81,16997.03,16995.11,16996.02,96,MNQ,1m
2024-01-02 11:26:00,16996.02,16997.4,16995.02,16996.63,150,MNQ,1m
2024-01-02 11:27:00,16996.63,16997.11,16993.79,16994.22,99,MNQ,1m
2024-01-02 11:28:00,16994.22,16995.21,16990.67,16991.4,112,MNQ,1m
2024-01-02 11:29:00,16991.4,16992.69,16990.27,16991.62,102,MNQ,1m
2024-01-02 11:30:00,16991.62,16992.39,16990.37,16991.51,106,MNQ,1m
2024-01-02 11:31:00,16991.51,16992.19,16990.86,16991.6,108,MNQ,1m
2024-01-02 11:32:00,16991.6,16992.31,16988.81,16989.81,105,MNQ,1m
2024-01-02 11:33:00,16989.81,16992.31,16988.91,16991.85,114,MNQ,1m
2024-01-02 11:34:00,16991.85,16992.62,16990.24,16990.58,104,MNQ,1m
2024-01-02 11:35:00,16990.58,16992.33,16989.92,16991.68,107,MNQ,1m
2024-01-02 11:36:00,16991.68,16992.59,16989.62,16990.38,141,MNQ,1m
2024-01-02 11:37:00,16990.38,16991.64,16989.25,16990.75,134,MNQ,1m
2024-01-02 11:38:00,16990.75,16991.82,16989.61,16990.32,133,MNQ,1m
2024-01-02 11:39:00,16990.32,16992.54,16989.56,16991.64,143,MNQ,1m
2024-01-02 11:40:00,16991.64,16993.36,16990.82,16992.04,164,MNQ,1m
2024-01-02 11:41:00,16992.04,16993.29,16991.45,16992.22,139,MNQ,1m
2024-01-02 11:42:00,16992.22,16993.48,16991.63,16992.6,136,MNQ,1m
2024-01-02 11:43:00,16992.6,16992.88,16990.16,16990.68,151,MNQ,1m
2024-01-02 11:44:00,16990.68,16991.96,16989.03,16990.11,131,MNQ,1m
2024-01-02 11:45:00,16990.11,16991.0,16988.24,16988.94,140,MNQ,1m
2024-01-02 11:46:00,16988.94,16989.9,16987.87,16988.58,151,MNQ,1m
2024-01-02 11:47:00,16988.58,16990.36,16987.78,16989.85,156,MNQ,1m
2024-01-02 11:48:00,16989.85,16994.11,16989.02,16992.95,175,MNQ,1m
2024-01-02 11:49:00,16992.95,16994.42,16992.19,16993.63,149,MNQ,1m
2024-01-02 11:50:00,16993.63,16994.22,16991.72,16992.69,134,MNQ,1m
2024-01-02 11:51:00,16992.69,16994.87,16991.96,16993.98,139,MNQ,1m
2024-01-02 11:52:00,16993.98,16995.54,16993.63,16994.51,151,MNQ,1m
2024-01-02 11:53:00,16994.51,16994.81,16993.67,16994.1,133,MNQ,1m
2024-01-02 11:54:00,16994.1,16996.34,16993.67,16995.72,166,MNQ,1m
2024-01-02 11:55:00,16995.72,16997.13,16994.77,16995.68,2576,MNQ,1m
2024-01-02 11:56:00,16995.68,16996.09,16994.27,16995.0,172,MNQ,1m
2024-01-02 11:57:00,16995.0,16995.89,16994.0,16995.11,168,MNQ,1m
2024-01-02 11:58:00,16995.11,16996.14,16994.09,16995.52,156,MNQ,1m
2024-01-02 11:59:00,16995.52,16998.02,16994.94,16997.47,138,MNQ,1m
2024-01-02 12:00:00,16997.47,17000.21,16996.78,16999.06,119,MNQ,1m
2024-01-02 12:01:00,16999.06,17001.64,16998.2,17000.8,89,MNQ,1m
2024-01-02 12:02:00,17000.8,17003.24,17000.12,17002.68,137,MNQ,1m
2024-01-02 12:03:00,17002.68,17003.63,17001.72,17003.22,92,MNQ,1m
2024-01-02 12:04:00,17003.22,17003.42,17001.96,17002.57,143,MNQ,1m
2024-01-02 12:05:00,17002.57,17003.16,16999.68,17000.54,120,MNQ,1m
2024-01-02 12:06:00,17000.54,17001.3,16999.48,17000.33,110,MNQ,1m
2024-01-02 12:07:00,17000.33,17001.3,16998.15,16999.12,127,MNQ,1m
2024-01-02 12:08:00,16999.12,17000.45,16997.81,16999.58,107,MNQ,1m
2024-01-02 12:09:00,16999.58,17000.3,16998.86,16999.48,117,MNQ,1m
2024-01-02 12:10:00,16999.48,17000.05,16997.46,16998.24,113,MNQ,1m
2024-01-02 12:11:00,16998.24,16999.46,16997.63,16998.64,111,MNQ,1m
2024-01-02 12:12:00,16998.64,17000.49,16998.01,16999.73,110,MNQ,1m
2024-01-02 12:13:00,16999.73,17001.24,16999.29,17000.39,104,MNQ,1m
2024-01-02 12:14:00,17000.39,17000.97,16999.47,17000.32,118,MNQ,1m
2024-01-02 12:15:00,17000.32,17001.45,16997.46,16998.58,111,MNQ,1m
2024-01-02 12:16:00,16998.58,16998.77,16997.77,16998.28,135,MNQ,1m
2024-01-02 12:17:00,16998.28,16998.81,16996.96,16997.93,151,MNQ,1m
2024-01-02 12:18:00,16997.93,17000.93,16997.08,17000.34,146,MNQ,1m
2024-01-02 12:19:00,17000.34,17002.78,16999.48,17002.28,125,MNQ,1m
2024-01-02 12:20:00,17002.28,17005.17,17001.9,17004.48,158,MNQ,1m
2024-01-02 12:21:00,17004.48,17005.17,17002.28,17002.95,145,MNQ,1m
2024-01-02 12:22:00,17002.95,17004.29,17002.02,17003.94,153,MNQ,1m
2024-01-02 12:23:00,17003.94,17005.06,17002.61,17003.26,130,MNQ,1m
2024-01-02 12:24:00,17003.26,17004.25,17001.59,17002.5,119,MNQ,1m
2024-01-02 12:25:00,17002.5,17003.44,16999.95,17000.5,160,MNQ,1m
2024-01-02 12:26:00,17000.5,17001.7,16999.9,17000.79,151,MNQ,1m
2024-01-02 12:27:00,17000.79,17001.77,16998.41,16999.27,149,MNQ,1m
2024-01-02 12:28:00,16999.27,16999.96,16997.74,16998.54,114,MNQ,1m
2024-01-02 12:29:00,16998.54,16999.53,16997.63,16998.88,146,MNQ,1m
2024-01-02 12:30:00,16998.88,16999.42,16998.65,16998.85,2805,MNQ,1m
2024-01-02 12:31:00,16998.85,17002.24,16998.15,17000.8,151,MNQ,1m
2024-01-02 12:32:00,17000.8,17001.53,16997.74,16998.49,138,MNQ,1m
2024-01-02 12:33:00,16998.49,16999.44,16996.24,16997.17,136,MNQ,1m
2024-01-02 12:34:00,16997.17,16998.49,16994.55,16995.4,139,MNQ,1m
2024-01-02 12:35:00,16995.4,16996.16,16994.06,16995.01,163,MNQ,1m
2024-01-02 12:36:00,16995.01,16995.71,16991.69,16992.95,119,MNQ,1m
2024-01-02 12:37:00,16992.95,16994.17,16992.24,16992.76,140,MNQ,1m
2024-01-02 12:38:00,16992.76,16994.07,16991.92,16993.49,151,MNQ,1m
2024-01-02 12:39:00,16993.49,16995.68,16993.11,16994.96,120,MNQ,1m
2024-01-02 12:40:00,16994.96,16995.67,16994.18,16994.96,150,MNQ,1m
2024-01-02 12:41:00,16994.96,16995.35,16992.01,16992.93,153,MNQ,1m
2024-01-02 12:42:00,16992.93,16993.93,16991.45,16992.32,181,MNQ,1m
2024-01-02 12:43:00,16992.32,16992.79,16990.48,16991.49,167,MNQ,1m
2024-01-02 12:44:00,16991.49,16992.82,16990.58,16991.93,144,MNQ,1m
2024-01-02 12:45:00,16991.93,16993.17,16990.92,16992.41,177,MNQ,1m
2024-01-02 12:46:00,16992.41,16993.85,16991.72,16993.18,182,MNQ,1m
2024-01-02 12:47:00,16993.18,16994.18,16991.45,16992.63,186,MNQ,1m
2024-01-02 12:48:00,16992.63,16993.5,16991.36,16992.09,147,MNQ,1m
2024-01-02 12:49:00,16992.09,16993.49,16991.5,16993.26,186,MNQ,1m
2024-01-02 12:50:00,16993.26,16993.82,16991.77,16992.34,83,MNQ,1m
2024-01-02 12:51:00,16992.34,16993.42,16991.38,16992.12,95,MNQ,1m
2024-01-02 12:52:00,16992.12,16993.18,16990.34,16990.9,120,MNQ,1m
2024-01-02 12:53:00,16990.9,16991.84,16989.08,16989.83,106,MNQ,1m
2024-01-02 12:54:00,16989.83,16991.6,16989.28,16990.62,93,MNQ,1m
2024-01-02 12:55:00,16990.62,16991.37,16990.13,16990.63,85,MNQ,1m
2024-01-02 12:56:00,16990.63,16991.34,16988.22,16988.77,110,MNQ,1m
2024-01-02 12:57:00,16988.77,16989.85,16988.44,16988.67,112,MNQ,1m
2024-01-02 12:58:00,16988.67,16989.84,16986.02,16986.89,139,MNQ,1m
2024-01-02 12:59:00,16986.89,16988.35,16986.37,16987.83,129,MNQ,1m
2024-01-03 09:30:00,17020.0,17021.47,17019.25,17020.54,91,MNQ,1m
2024-01-03 09:31:00,17020.54,17021.71,17019.54,17020.87,90,MNQ,1m
2024-01-03 09:32:00,17020.87,17022.08,17019.82,17021.84,91,MNQ,1m
2024-01-03 09:33:00,17021.84,17023.81,17021.51,17023.27,89,MNQ,1m
2024-01-03 09:34:00,17023.27,17024.64,17022.34,17023.39,100,MNQ,1m
2024-01-03 09:35:00,17023.39,17023.97,17022.15,17022.95,136,MNQ,1m
2024-01-03 09:36:00,17022.95,17024.26,17021.35,17022.6,119,MNQ,1m
2024-01-03 09:37:00,17022.6,17024.53,17021.58,17023.96,114,MNQ,1m
2024-01-03 09:38:00,17023.96,17025.85,17023.01,17024.74,94,MNQ,1m
2024-01-03 09:39:00,17024.74,17026.59,17023.85,17025.63,125,MNQ,1m
2024-01-03 09:40:00,17025.63,17026.29,17023.02,17023.5,113,MNQ,1m
2024-01-03 09:41:00,17023.5,17026.76,17022.36,17025.53,92,MNQ,1m
2024-01-03 09:42:00,17025.53,17026.65,17024.68,17025.84,100,MNQ,1m
2024-01-03 09:43:00,17025.84,17026.74,17023.73,17024.54,128,MNQ,1m
2024-01-03 09:44:00,17024.54,17025.32,17021.74,17022.99,109,MNQ,1m
2024-01-03 09:45:00,17022.99,17024.87,17022.13,17024.07,95,MNQ,1m
2024-01-03 09:46:00,17024.07,17024.67,17023.31,17024.14,120,MNQ,1m
2024-01-03 09:47:00,17024.14,17024.62,17022.33,17023.25,129,MNQ,1m
2024-01-03 09:48:00,17023.25,17024.51,17022.21,17023.74,156,MNQ,1m
2024-01-03 09:49:00,17023.74,17026.08,17022.93,17025.02,149,MNQ,1m
2024-01-03 09:50:00,17025.02,17025.91,17023.13,17024.02,111,MNQ,1m
2024-01-03 09:51:00,17024.02,17026.66,17023.26,17025.58,134,MNQ,1m
2024-01-03 09:52:00,17025.58,17026.44,17023.35,17024.1,110,MNQ,1m
2024-01-03 09:53:00,17024.1,17024.97,17022.75,17023.43,128,MNQ,1m
2024-01-03 09:54:00,17023.43,17024.13,17021.83,17022.69,150,MNQ,1m
2024-01-03 09:55:00,17022.69,17023.55,17022.01,17023.03,158,MNQ,1m
2024-01-03 09:56:00,17023.03,17025.66,17022.52,17024.78,161,MNQ,1m
2024-01-03 09:57:00,17024.78,17025.11,17021.45,17022.25,158,MNQ,1m
2024-01-03 09:58:00,17022.25,17023.41,17022.12,17022.31,132,MNQ,1m
2024-01-03 09:59:00,17022.31,17023.99,17021.79,17022.8,140,MNQ,1m
2024-01-03 10:00:00,17022.8,17023.38,17021.65,17022.37,151,MNQ,1m
2024-01-03 10:01:00,17022.37,17025.36,17021.65,17024.1,162,MNQ,1m
2024-01-03 10:02:00,17024.1,17027.64,17023.32,17026.4,171,MNQ,1m
2024-01-03 10:03:00,17026.4,17027.47,17024.81,17026.58,135,MNQ,1m
2024-01-03 10:04:00,17026.58,17028.66,17025.87,17027.62,137,MNQ,1m
2024-01-03 10:05:00,17027.62,17028.65,17026.24,17027.05,139,MNQ,1m
2024-01-03 10:06:00,17027.05,17028.29,17026.15,17027.41,162,MNQ,1m
2024-01-03 10:07:00,17027.41,17028.37,17024.55,17025.1,124,MNQ,1m
2024-01-03 10:08:00,17025.1,17025.92,17022.76,17023.39,146,MNQ,1m
2024-01-03 10:09:00,17023.39,17024.87,17022.69,17024.41,164,MNQ,1m
2024-01-03 10:10:00,17024.41,17025.28,17023.18,17023.73,147,MNQ,1m
2024-01-03 10:11:00,17023.73,17025.43,17023.4,17024.62,136,MNQ,1m
2024-01-03 10:12:00,17024.62,17025.36,17021.51,17022.29,136,MNQ,1m
2024-01-03 10:13:00,17022.29,17023.14,17021.23,17022.27,138,MNQ,1m
2024-01-03 10:14:00,17022.27,17022.8,17020.09,17020.96,145,MNQ,1m
2024-01-03 10:15:00,17020.96,17023.16,17020.78,17022.47,182,MNQ,1m
2024-01-03 10:16:00,17022.47,17023.13,17019.75,17020.45,170,MNQ,1m
2024-01-03 10:17:00,17020.45,17021.23,17019.38,17020.51,164,MNQ,1m
2024-01-03 10:18:00,17020.51,17021.43,17019.3,17019.72,159,MNQ,1m
2024-01-03 10:19:00,17019.72,17021.03,17018.96,17020.21,173,MNQ,1m
2024-01-03 10:20:00,17020.21,17023.44,17019.46,17022.13,116,MNQ,1m
2024-01-03 10:21:00,17022.13,17022.95,17020.08,17020.61,137,MNQ,1m
2024-01-03 10:22:00,17020.61,17021.55,17019.09,17019.73,121,MNQ,1m
2024-01-03 10:23:00,17019.73,17022.02,17018.57,17020.93,107,MNQ,1m
2024-01-03 10:24:00,17020.93,17021.91,17020.21,17021.58,127,MNQ,1m
2024-01-03 10:25:00,17021.58,17022.41,17019.9,17020.56,99,MNQ,1m
2024-01-03 10:26:00,17020.56,17021.32,17019.47,17020.38,102,MNQ,1m
2024-01-03 10:27:00,17020.38,17021.19,17019.31,17020.11,116,MNQ,1m
2024-01-03 10:28:00,17020.11,17021.88,17019.23,17020.66,93,MNQ,1m
2024-01-03 10:29:00,17020.66,17021.9,17019.89,17021.39,117,MNQ,1m
2024-01-03 10:30:00,17021.39,17023.38,17020.36,17022.53,112,MNQ,1m
2024-01-03 10:31:00,17022.53,17024.23,17021.66,17023.13,98,MNQ,1m
2024-01-03 10:32:00,17023.13,17023.2,17021.82,17022.72,131,MNQ,1m
2024-01-03 10:33:00,17022.72,17023.08,17017.44,17018.35,104,MNQ,1m
2024-01-03 10:34:00,17018.35,17019.56,17017.21,17018.93,134,MNQ,1m
2024-01-03 10:35:00,17018.93,17020.29,17017.56,17018.36,115,MNQ,1m
2024-01-03 10:36:00,17018.36,17019.69,17017.81,17018.86,145,MNQ,1m
2024-01-03 10:37:00,17018.86,17019.65,17018.28,17018.74,109,MNQ,1m
2024-01-03 10:38:00,17018.74,17019.77,17017.63,17018.44,150,MNQ,1m
2024-01-03 10:39:00,17018.44,17019.21,17017.25,17018.11,102,MNQ,1m
2024-01-03 10:40:00,17018.11,17019.39,17017.03,17018.86,138,MNQ,1m
2024-01-03 10:41:00,17018.86,17019.3,17017.46,17018.37,120,MNQ,1m
2024-01-03 10:42:00,17018.37,17019.79,17017.38,17018.93,133,MNQ,1m
2024-01-03 10:43:00,17018.93,17020.34,17018.48,17019.38,123,MNQ,1m
2024-01-03 10:44:00,17019.38,17020.73,17018.66,17019.78,148,MNQ,1m
2024-01-03 10:45:00,17019.78,17020.8,17018.04,17019.21,149,MNQ,1m
2024-01-03 10:46:00,17019.21,17022.13,17018.32,17021.36,150,MNQ,1m
2024-01-03 10:47:00,17021.36,17023.11,17020.53,17022.28,151,MNQ,1m
2024-01-03 10:48:00,17022.28,17023.89,17021.59,17023.27,119,MNQ,1m
2024-01-03 10:49:00,17023.27,17024.83,17022.39,17024.03,147,MNQ,1m
2024-01-03 10:50:00,17024.03,17025.82,17023.14,17024.83,117,MNQ,1m
2024-01-03 10:51:00,17024.83,17026.0,17022.68,17023.35,150,MNQ,1m
2024-01-03 10:52:00,17023.35,17023.9,17020.55,17021.36,157,MNQ,1m
2024-01-03 10:53:00,17021.36,17022.08,17020.07,17021.03,127,MNQ,1m
2024-01-03 10:54:00,17021.03,17022.34,17020.08,17021.43,168,MNQ,1m
2024-01-03 10:55:00,17021.43,17022.14,17018.64,17018.9,169,MNQ,1m
2024-01-03 10:56:00,17018.9,17020.0,17017.8,17018.94,134,MNQ,1m
2024-01-03 10:57:00,17018.94,17019.85,17018.01,17019.17,154,MNQ,1m
2024-01-03 10:58:00,17019.17,17020.22,17017.87,17018.53,160,MNQ,1m
2024-01-03 10:59:00,17018.53,17020.46,17017.97,17019.49,171,MNQ,1m
2024-01-03 11:00:00,17019.49,17021.48,17018.88,17020.65,162,MNQ,1m
2024-01-03 11:01:00,17020.65,17021.32,17018.67,17019.61,150,MNQ,1m
2024-01-03 11:02:00,17019.61,17020.1,17017.7,17018.45,178,MNQ,1m
2024-01-03 11:03:00,17018.45,17019.98,17018.0,17018.57,181,MNQ,1m
2024-01-03 11:04:00,17018.57,17021.23,17017.74,17020.33,160,MNQ,1m
2024-01-03 11:05:00,17020.33,17021.61,17019.16,17020.85,163,MNQ,1m
2024-01-03 11:06:00,17020.85,17021.49,17019.5,17020.29,143,MNQ,1m
2024-01-03 11:07:00,17020.29,17021.2,17017.83,17018.99,178,MNQ,1m
2024-01-03 11:08:00,17018.99,17019.51,17018.14,17018.88,169,MNQ,1m
2024-01-03 11:09:00,17018.88,17019.45,17016.1,17016.96,175,MNQ,1m
2024-01-03 11:10:00,17016.96,17019.18,17015.8,17018.52,104,MNQ,1m
2024-01-03 11:11:00,17018.52,17019.56,17017.62,17018.8,118,MNQ,1m
2024-01-03 11:12:00,17018.8,17019.56,17018.35,17018.86,110,MNQ,1m
2024-01-03 11:13:00,17018.86,17019.82,17016.26,17016.99,136,MNQ,1m
2024-01-03 11:14:00,17016.99,17017.99,17015.41,17016.26,98,MNQ,1m
2024-01-03 11:15:00,17016.26,17017.36,17014.26,17015.45,115,MNQ,1m
2024-01-03 11:16:00,17015.45,17017.14,17014.37,17016.03,93,MNQ,1m
2024-01-03 11:17:00,17016.03,17017.7,17015.1,17016.75,145,MNQ,1m
2024-01-03 11:18:00,17016.75,17017.21,17014.81,17015.41,107,MNQ,1m
2024-01-03 11:19:00,17015.41,17017.97,17014.24,17016.96,136,MNQ,1m
2024-01-03 11:20:00,17016.96,17017.78,17016.05,17016.87,2610,MNQ,1m
2024-01-03 11:21:00,17016.87,17018.92,17015.98,17018.21,144,MNQ,1m
2024-01-03 11:22:00,17018.21,17019.01,17016.39,17017.0,122,MNQ,1m
2024-01-03 11:23:00,17017.0,17017.75,17015.97,17016.7,96,MNQ,1m
