timestamp,open,high,low,close,volume,symbol,timeframe,session_date,source_file,typical_price,cum_volume,cum_pv,session_vwap,true_range,atr,volume_percentile,body_displacement,bar_range,displacement_atr,vwap_distance,vwap_distance_atr,location_vs_vwap,high_volume_pass,low_displacement_pass,is_absorption_bar,absorption_side,block_reason
2024-01-02 09:43:00,17000.23,17002.14,16999.26,17001.29,141,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,17000.896666666664,1607.0,27318222.433333334,16999.516137730763,2.8800000000010186,,,1.0600000000013097,2.8800000000010186,,1.7738622692377248,,unknown,False,False,False,unknown,ATR_UNAVAILABLE|VOLUME_LOOKBACK_UNAVAILABLE
2024-01-02 09:44:00,17001.29,17002.34,17000.85,17001.38,141,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,17001.523333333334,1748.0,29715437.223333333,16999.6780453852,1.4900000000016007,,,0.09000000000014552,1.4900000000016007,,1.7019546148003428,,unknown,False,False,False,unknown,ATR_UNAVAILABLE|VOLUME_LOOKBACK_UNAVAILABLE
2024-01-02 09:45:00,17001.38,17002.06,17000.37,17001.01,142,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,17001.146666666667,1890.0,32129600.05,16999.78838624339,1.6900000000023283,,,0.37000000000261934,1.6900000000023283,,1.221613756610168,,unknown,False,False,False,unknown,ATR_UNAVAILABLE|VOLUME_LOOKBACK_UNAVAILABLE
2024-01-02 09:46:00,17001.01,17001.59,16999.65,17000.69,110,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,17000.643333333337,2000.0,33999670.81666667,16999.835408333336,1.9399999999986903,,,0.31999999999970896,1.9399999999986903,,0.8545916666625999,,unknown,False,False,False,unknown,ATR_UNAVAILABLE|VOLUME_LOOKBACK_UNAVAILABLE
2024-01-02 09:47:00,17000.69,17001.41,16997.84,16998.68,103,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16999.31,2103.0,35750599.74666667,16999.809675067365,3.569999999999709,,,2.0099999999983993,3.569999999999709,,-1.1296750673645874,,unknown,False,False,False,unknown,ATR_UNAVAILABLE|VOLUME_LOOKBACK_UNAVAILABLE
2024-01-02 09:48:00,16998.68,17000.4,16997.97,16999.4,103,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16999.256666666668,2206.0,37501523.18333334,16999.783854638867,2.430000000000291,,,0.7200000000011642,2.430000000000291,,-0.38385463886515936,,unknown,False,False,False,unknown,ATR_UNAVAILABLE|VOLUME_LOOKBACK_UNAVAILABLE
2024-01-02 09:49:00,16999.4,17000.41,16998.11,16998.86,132,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16999.126666666667,2338.0,39745407.903333336,16999.746750784147,2.2999999999992724,,80.0,0.5400000000008731,2.2999999999992724,,-0.8867507841459883,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 09:50:00,16998.86,16999.43,16996.42,16997.34,102,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16997.73,2440.0,41479176.36333334,16999.662443989073,3.0100000000020373,,23.80952380952381,1.5200000000004366,3.0100000000020373,,-2.322443989072781,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 09:51:00,16997.34,16998.5,16996.65,16997.53,115,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16997.56,2555.0,43433895.763333336,16999.567813437705,1.8499999999985448,,54.54545454545455,0.18999999999869033,1.8499999999985448,,-2.0378134377060633,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 09:52:00,16997.53,16998.46,16996.61,16997.73,161,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16997.600000000002,2716.0,46170509.36333334,16999.451164702998,1.8499999999985448,,100.0,0.2000000000007276,1.8499999999985448,,-1.7211647029980668,,unknown,True,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 09:53:00,16997.73,16998.44,16996.25,16996.95,142,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16997.213333333333,2858.0,48584113.65666667,16999.339977839983,2.1899999999986903,,91.66666666666667,0.7799999999988358,2.1899999999986903,,-2.3899778399827483,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 09:54:00,16996.95,16997.64,16994.73,16995.54,145,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16995.969999999998,3003.0,51048529.30666667,16999.17725829726,2.9099999999998545,,96.0,1.4099999999998545,2.9099999999998545,,-3.637258297258086,,unknown,True,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 09:55:00,16995.54,16997.04,16994.57,16996.13,132,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16995.913333333334,3135.0,53291989.866666675,16999.039829877725,2.470000000001164,,73.07692307692308,0.5900000000001455,2.470000000001164,,-2.9098298777244054,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 09:56:00,16996.13,16996.91,16995.65,16996.03,120,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16996.196666666667,3255.0,55331533.466666676,16998.935012800823,1.2599999999983993,,59.25925925925926,0.10000000000218279,1.2599999999983993,,-2.905012800823897,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 09:57:00,16996.03,16996.5,16993.76,16994.31,125,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16994.856666666663,3380.0,57455890.55000001,16998.784186390538,2.7400000000016007,,60.714285714285715,1.7199999999975262,2.7400000000016007,,-4.474186390536488,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 09:58:00,16994.31,16995.51,16993.18,16994.81,137,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16994.5,3517.0,59784137.05000001,16998.61730167757,2.3299999999981083,,75.86206896551724,0.5,2.3299999999981083,,-3.807301677567011,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 09:59:00,16994.81,16995.79,16993.83,16994.4,150,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16994.673333333336,3667.0,62333338.05000001,16998.45597218435,1.9599999999991269,,96.66666666666667,0.4099999999998545,1.9599999999991269,,-4.05597218434923,,unknown,True,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:00:00,16994.4,16995.11,16993.16,16994.17,114,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16994.146666666667,3781.0,64270670.77000001,16998.32604337477,1.9500000000007276,,38.70967741935484,0.23000000000320142,1.9500000000007276,,-4.1560433747727075,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:01:00,16994.17,16995.08,16991.26,16992.12,116,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16992.819999999996,3897.0,66241837.89000001,16998.162147806008,3.820000000003347,,43.75,2.0499999999992724,3.820000000003347,,-6.04214780600887,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:02:00,16992.12,16992.93,16990.76,16991.42,139,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16991.703333333335,4036.0,68603684.65333334,16997.93970597952,2.1700000000018917,,75.75757575757575,0.7000000000007276,2.1700000000018917,,-6.51970597952095,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:03:00,16991.42,16992.53,16990.22,16991.72,164,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16991.49,4200.0,71390289.01333334,16997.68786031746,2.3099999999976717,,100.0,0.3000000000029104,2.3099999999976717,,-5.967860317457962,,unknown,True,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:04:00,16991.72,16992.57,16990.6,16991.45,151,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16991.539999999997,4351.0,73956011.55333334,16997.474500881024,1.9700000000011642,,94.28571428571429,0.27000000000043656,1.9700000000011642,,-6.024500881023414,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:05:00,16991.45,16994.11,16990.56,16993.1,120,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16992.59,4471.0,75995122.35333334,16997.343402669052,3.5499999999992724,,52.77777777777778,1.6499999999978172,3.5499999999992724,,-4.2434026690534665,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:06:00,16993.1,16995.52,16992.54,16994.88,126,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16994.313333333335,4597.0,78136405.83333334,16997.260350953522,2.9799999999995634,,56.75675675675676,1.7800000000024738,2.9799999999995634,,-2.380350953520974,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:07:00,16994.88,16995.34,16993.47,16994.43,152,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16994.413333333334,4749.0,80719556.66000001,16997.16922720573,1.8699999999989814,,94.73684210526316,0.4500000000007276,1.8699999999989814,,-2.7392272057295486,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:08:00,16994.43,16994.98,16993.31,16994.19,127,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16994.16,4876.0,82877814.98,16997.090849056603,1.6699999999982538,,56.41025641025641,0.2400000000016007,1.6699999999982538,,-2.900849056604784,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:09:00,16994.19,16996.51,16992.66,16995.21,176,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16994.79333333333,5052.0,85868898.60666667,16997.01080892056,3.849999999998545,,100.0,1.0200000000004366,3.849999999998545,,-1.8008089205613942,,unknown,True,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:10:00,16995.21,16996.0,16994.34,16995.73,129,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16995.356666666663,5181.0,88061299.61666667,16996.969622981407,1.6599999999998545,,58.53658536585366,0.5200000000004366,1.6599999999998545,,-1.2396229814075923,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:11:00,16995.73,16996.42,16994.13,16994.77,155,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16995.10666666667,5336.0,90695541.15,16996.915507871065,2.289999999997235,,92.85714285714286,0.9599999999991269,2.289999999997235,,-2.145507871064183,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:12:00,16994.77,16995.61,16993.86,16994.62,143,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16994.696666666667,5479.0,93125782.77333334,16996.85759688508,1.75,,79.06976744186046,0.1500000000014552,1.75,,-2.237596885079256,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:13:00,16994.62,16995.01,16992.72,16993.4,172,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16993.71,5651.0,96048700.89333335,16996.76179319295,2.289999999997235,,97.72727272727273,1.2199999999975262,2.289999999997235,,-3.361793192947516,,unknown,True,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:14:00,16993.4,16994.23,16992.31,16993.36,167,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16993.3,5818.0,98886581.99333334,16996.662425804974,1.9199999999982538,,95.55555555555556,0.040000000000873115,1.9199999999982538,,-3.302425804973609,,unknown,True,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:15:00,16993.36,16993.86,16992.22,16992.78,168,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16992.953333333335,5986.0,101741398.15333334,16996.55832832164,1.639999999999418,,95.65217391304348,0.5800000000017462,1.639999999999418,,-3.778328321641311,,unknown,True,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:16:00,16992.78,16993.37,16990.92,16991.93,158,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16992.07333333333,6144.0,104426145.74000001,16996.44299153646,2.4500000000007276,,87.23404255319149,0.8499999999985448,2.4500000000007276,,-4.5129915364595945,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:17:00,16991.93,16992.96,16989.96,16990.86,149,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16991.26,6293.0,106957843.48,16996.32027331956,3.0,,77.08333333333333,1.069999999999709,3.0,,-5.460273319560656,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:18:00,16990.86,16991.5,16989.78,16990.69,182,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16990.656666666666,6475.0,110050142.99333334,16996.161080051483,1.7200000000011642,,100.0,0.17000000000189175,1.7200000000011642,,-5.471080051484023,,unknown,True,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:19:00,16990.69,16991.19,16989.68,16990.16,144,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16990.343333333334,6619.0,112496752.43333334,16996.034511759077,1.5099999999983993,,70.0,0.5299999999988358,1.5099999999983993,,-5.874511759076995,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:20:00,16990.16,16991.23,16989.39,16990.39,85,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16990.336666666666,6704.0,113940931.05,16995.96226879475,1.8400000000001455,,1.9607843137254901,0.22999999999956344,1.8400000000001455,,-5.572268794749107,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:21:00,16990.39,16991.88,16989.53,16990.75,125,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16990.72,6829.0,116064771.05,16995.866312783717,2.350000000002183,,42.30769230769231,0.3600000000005821,2.350000000002183,,-5.116312783717149,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:22:00,16990.75,16991.66,16989.09,16990.27,106,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16990.34,6935.0,117865747.09,16995.781844268204,2.569999999999709,,16.9811320754717,0.47999999999956344,2.569999999999709,,-5.511844268203276,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:23:00,16990.27,16991.01,16989.82,16990.51,105,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16990.446666666667,7040.0,119649743.99000001,16995.702271306818,1.1899999999986903,,16.666666666666668,0.23999999999796273,1.1899999999986903,,-5.192271306819748,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:24:00,16990.51,16993.26,16989.81,16992.51,88,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16991.86,7128.0,121145027.67000002,16995.65483585859,3.4499999999970896,,3.6363636363636362,2.0,3.4499999999970896,,-3.14483585859125,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:25:00,16992.51,16994.8,16991.93,16994.28,134,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16993.67,7262.0,123422179.45000002,16995.618211236575,2.8699999999989814,,58.92857142857143,1.7700000000004366,2.8699999999989814,,-1.3382112365761714,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:26:00,16994.28,16995.87,16993.52,16995.07,105,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16994.82,7367.0,125206635.55000001,16995.606834532377,2.349999999998545,,19.29824561403509,0.7900000000008731,2.349999999998545,,-0.5368345323768153,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:27:00,16995.07,16996.64,16994.24,16995.49,145,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16995.45666666667,7512.0,127670976.76666668,16995.603935924744,2.399999999997817,,77.58620689655173,0.42000000000189175,2.399999999997817,,-0.11393592474269099,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:28:00,16995.49,16997.06,16994.9,16996.27,146,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16996.07666666667,7658.0,130152403.96000001,16995.612948550537,2.1599999999998545,,77.96610169491525,0.7799999999988358,2.1599999999998545,,0.6570514494633244,,unknown,False,False,False,unknown,ATR_UNAVAILABLE
2024-01-02 10:29:00,16996.27,16996.86,16994.11,16994.83,96,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16995.266666666666,7754.0,131783949.56,16995.608661336086,2.75,2.3593333333331734,8.333333333333334,1.4399999999986903,2.75,0.6103419044922809,-0.778661336084042,-0.3300344741808822,below_vwap,False,False,False,unknown,HIGH_VOLUME_FAIL|DISPLACEMENT_FAIL
2024-01-02 10:30:00,16994.83,16996.75,16994.15,16995.94,95,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16995.61333333333,7849.0,133398532.82666667,16995.608717883384,2.599999999998545,2.3628333333331586,8.19672131147541,1.109999999996944,2.599999999998545,0.4697749876548041,0.3312821166146023,0.140205452471451,near_vwap,False,False,False,unknown,HIGH_VOLUME_FAIL|DISPLACEMENT_FAIL
2024-01-02 10:31:00,16995.94,16996.99,16994.62,16995.56,135,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16995.72333333333,7984.0,135692955.47666666,16995.61065589512,2.3700000000026193,2.341499999999845,59.67741935483871,0.37999999999738066,2.3700000000026193,0.16228913089788846,-0.05065589512014412,-0.021633950510419594,near_vwap,False,True,False,unknown,HIGH_VOLUME_FAIL
2024-01-02 10:32:00,16995.56,16997.8,16994.81,16997.18,123,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16996.596666666668,8107.0,137783536.86666664,16995.625615723035,2.9899999999979627,2.3583333333331513,42.857142857142854,1.6199999999989814,2.9899999999979627,0.6869257950526246,1.5543842769657203,0.6591028736250913,above_vwap,False,False,False,unknown,HIGH_VOLUME_FAIL|DISPLACEMENT_FAIL
2024-01-02 10:33:00,16997.18,16998.32,16996.65,16997.48,110,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16997.483333333334,8217.0,139653260.0333333,16995.65048476735,1.6699999999982538,2.3389999999997597,26.5625,0.2999999999992724,1.6699999999982538,0.12825994014506337,1.8295152326500101,0.7821783807824704,above_vwap,False,True,False,unknown,HIGH_VOLUME_FAIL
2024-01-02 10:34:00,16997.48,16999.03,16996.21,16997.6,138,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16997.61333333333,8355.0,141998930.6733333,16995.682905246354,2.819999999999709,2.352333333333081,63.07692307692308,0.11999999999898137,2.819999999999709,0.05101317840399359,1.9170947536440508,0.8149758057152855,above_vwap,False,True,False,unknown,HIGH_VOLUME_FAIL
2024-01-02 10:35:00,16997.6,16998.33,16996.15,16996.58,120,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16997.02,8475.0,144038573.0733333,16995.70183756145,2.180000000000291,2.3453333333330497,42.42424242424242,1.0199999999967986,2.180000000000291,0.43490619670135955,0.8781624385519535,0.3744296923900198,above_vwap,False,False,False,unknown,HIGH_VOLUME_FAIL|DISPLACEMENT_FAIL
2024-01-02 10:36:00,16996.58,16997.69,16995.27,16995.89,146,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16996.283333333333,8621.0,146520030.43999997,16995.711685419323,2.4199999999982538,2.3478333333330133,80.59701492537313,0.6900000000023283,2.4199999999982538,0.2938879818282483,0.17831458067666972,0.07594856847165217,near_vwap,False,True,False,unknown,HIGH_VOLUME_FAIL
2024-01-02 10:37:00,16995.89,16996.15,16994.35,16995.11,98,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16995.203333333335,8719.0,148185560.36666664,16995.70597163283,1.8000000000029104,2.340333333333062,13.235294117647058,0.7799999999988358,1.8000000000029104,0.3332858567151088,-0.5959716328288778,-0.2546524566994503,below_vwap,False,False,False,unknown,HIGH_VOLUME_FAIL|DISPLACEMENT_FAIL
2024-01-02 10:38:00,16995.11,16996.46,16993.17,16993.84,153,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16994.49,8872.0,150785717.33666664,16995.685001878566,3.290000000000873,2.3529999999997018,86.95652173913044,1.2700000000004366,3.290000000000873,0.5397365065875892,-1.8450018785661086,-0.7841061957358022,below_vwap,False,False,False,unknown,HIGH_VOLUME_FAIL|DISPLACEMENT_FAIL
2024-01-02 10:39:00,16993.84,16994.62,16992.44,16992.8,151,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16993.286666666667,9023.0,153351703.6233333,16995.644865713544,2.180000000000291,2.3534999999996824,84.28571428571429,1.0400000000008731,2.180000000000291,0.44189504992607326,-2.844865713545005,-1.2087808428066236,below_vwap,False,False,False,unknown,HIGH_VOLUME_FAIL|DISPLACEMENT_FAIL
2024-01-02 10:40:00,16992.8,16993.28,16990.52,16991.04,131,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16991.613333333335,9154.0,155577604.96999997,16995.587171728203,2.7599999999983993,2.357166666666308,52.11267605633803,1.7599999999983993,2.7599999999983993,0.746659124654741,-4.547171728201647,-1.9290836717255204,below_vwap,False,False,False,unknown,HIGH_VOLUME_FAIL|DISPLACEMENT_FAIL
2024-01-02 10:41:00,16991.04,16994.78,16990.54,16993.25,115,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16992.856666666667,9269.0,157531783.48666665,16995.55329449419,4.239999999997963,2.3826666666662883,31.944444444444443,2.209999999999127,4.239999999997963,0.9275321768324613,-2.303294494191505,-0.9666876724364314,below_vwap,False,False,False,unknown,HIGH_VOLUME_FAIL|DISPLACEMENT_FAIL
2024-01-02 10:42:00,16993.25,16994.49,16992.26,16992.82,123,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16993.19,9392.0,159621945.85666665,16995.52234419364,2.2300000000032014,2.378666666666383,43.83561643835616,0.43000000000029104,2.2300000000032014,0.18077354260104078,-2.702344193639874,-1.1360751935146565,below_vwap,False,True,False,unknown,HIGH_VOLUME_FAIL
2024-01-02 10:43:00,16992.82,16993.81,16991.62,16992.53,111,MNQ,1m,2024-01-02,data/examples/synthetic_ohlcv_1m.csv,16992.653333333332,9503.0,161508130.37666667,16995.48883264934,2.1900000000023283,2.367166666666405,27.027027027027028,0.2900000000008731,2.1900000000023283,0.12250932901537923,-2.958832649339456,-1.2499469053044217,below_vwap,False,True,False,unknown,HIGH_VOLUME_FAIL
